GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTMemberValuePairs,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTVariableDeclarator,0,14,0,0,0,5,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTArguments,4,20,0,2,2,6,1,4,1,3
PMD Java,net.sourceforge.pmd.lang.java.ast,ParseException,114,257,15,17,25,41,16,9,1,4
PMD Java,net.sourceforge.pmd.lang.java.ast,AbstractJavaNode,24,106,8,10,3,27,7,13,1,10
PMD Java,net.sourceforge.pmd.lang.java.ast,JJTJavaParserState,79,149,3,7,19,35,7,10,5,7
PMD Java,net.sourceforge.pmd.lang.java.ast,Token,11,29,0,2,4,9,3,5,3,4
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTEmptyStatement,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTReferenceType,0,31,0,2,0,9,0,7,0,6
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTVariableDeclaratorId,4,144,2,18,2,37,2,23,0,15
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTAssignmentOperator,0,21,0,0,0,8,0,5,0,5
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTLabeledStatement,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTExtendsList,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTNullLiteral,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTInitializer,4,17,0,0,2,6,1,4,1,4
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTTryStatement,5,49,1,7,1,12,1,8,0,5
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTResultType,4,30,0,6,2,5,1,7,1,4
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTPrimitiveType,18,18,2,0,5,5,4,4,3,4
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTPreIncrementExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTBlock,0,21,0,0,0,8,0,5,0,5
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTClassOrInterfaceBody,4,18,0,0,2,5,1,4,1,4
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTShiftExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTArgumentList,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTFieldDeclaration,8,179,9,37,4,43,9,33,0,19
PMD Java,net.sourceforge.pmd.lang.java.ast,AbstractJavaAccessTypeNode,0,30,0,2,0,12,0,7,0,6
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTBooleanLiteral,4,17,0,0,2,6,1,4,1,4
PMD Java,net.sourceforge.pmd.lang.java.ast,QualifiedName,69,370,17,27,12,76,16,24,4,14
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTLocalVariableDeclaration,11,98,2,12,4,20,3,15,1,10
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTConditionalExpression,4,17,0,0,2,6,1,4,1,4
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTPostfixExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTAnnotationTypeDeclaration,4,22,1,3,2,5,2,4,1,3
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTTypeDeclaration,4,36,0,6,2,9,1,6,1,3
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTVariableInitializer,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTAssertStatement,0,14,0,0,0,5,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTFormalParameter,40,95,3,11,8,22,3,17,1,12
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTCatchStatement,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTTypeParameters,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTForStatement,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTImportDeclaration,4,66,0,4,2,21,1,13,1,11
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTForUpdate,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,FormalComment,0,4,0,0,0,2,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java.ast,AbstractJavaAccessNode,20,145,1,9,5,44,4,32,3,28
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTSwitchLabel,4,17,0,0,2,6,1,4,1,4
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTTypeBound,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTAnnotation,4,158,3,23,2,27,4,15,1,5
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTSynchronizedStatement,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTForInit,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTPrimaryExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTLiteral,5,248,16,48,1,61,15,33,0,16
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTSingleMemberAnnotation,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTConditionalAndExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTNameList,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTEnumDeclaration,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,JavaParser.LookaheadSuccess,0,3,0,0,0,1,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTClassOrInterfaceBodyDeclaration,9,44,0,6,3,11,2,8,2,5
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTStatementExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTRSIGNEDSHIFT,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTClassOrInterfaceDeclaration,4,62,0,8,2,17,1,11,1,7
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTConditionalOrExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTConstructorDeclaration,0,50,0,4,0,13,0,10,0,8
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTReturnStatement,0,14,0,0,0,5,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTLambdaExpression,4,12,0,0,2,4,1,3,1,3
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTUnaryExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTIfStatement,4,17,0,0,2,6,1,4,1,4
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTAndExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,JavaParserTokenManager,1576,7347,436,812,255,1032,332,519,6,35
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTUnaryExpressionNotPlusMinus,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTExplicitConstructorInvocation,32,30,7,3,6,8,7,6,3,5
PMD Java,net.sourceforge.pmd.lang.java.ast,JavaParserVisitorAdapter,5,568,0,0,1,114,1,114,1,114
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTInclusiveOrExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTBreakStatement,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTArrayInitializer,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,JavaParser.JJCalls,0,3,0,0,0,1,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTPrimaryPrefix,0,28,0,0,0,11,0,7,0,7
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTResources,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTExclusiveOrExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTResourceSpecification,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTMemberSelector,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTMethodDeclarator,0,19,0,0,0,6,0,4,0,4
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTMethodDeclaration,4,140,4,20,2,39,4,23,0,15
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTEnumConstant,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTMemberValuePair,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,AbstractJavaTypeNode,0,30,0,2,0,12,0,7,0,6
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTBlockStatement,0,18,0,0,0,6,0,4,0,4
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTFinallyStatement,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTMultiplicativeExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,SingleLineComment,0,4,0,0,0,2,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTImplementsList,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTAdditiveExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTPrimarySuffix,6,36,1,1,3,11,2,7,1,7
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTFormalParameters,0,17,0,0,0,6,0,4,0,4
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTStatement,0,14,0,0,0,5,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTMemberValue,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTPackageDeclaration,4,19,0,0,2,4,1,3,1,3
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTMemberValueArrayInitializer,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTTypeArgument,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTWhileStatement,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTResource,24,10,4,0,7,3,4,2,2,2
PMD Java,net.sourceforge.pmd.lang.java.ast,JavaParser,7825,20443,1688,2395,1462,4557,1288,1526,57,631
PMD Java,net.sourceforge.pmd.lang.java.ast,JavadocElement,18,11,0,0,2,3,2,1,2,1
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTAnnotationTypeBody,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTDoStatement,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,MultiLineComment,0,4,0,0,0,2,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTStatementExpressionList,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTPreDecrementExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,JavaParserTreeConstants,0,460,0,0,0,1,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTMethodReference,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTDefaultValue,14,0,0,0,5,0,3,0,3,0
PMD Java,net.sourceforge.pmd.lang.java.ast,DumpFacade,605,0,144,0,150,0,77,0,5,0
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTType,15,56,2,8,1,13,2,9,0,6
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTRelationalExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTSwitchStatement,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTContinueStatement,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,DummyJavaNode,5,4,0,0,2,2,1,1,1,1
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTRUNSIGNEDSHIFT,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.cpd,JavaTokenizer,0,161,3,15,0,38,3,13,0,7
PMD Java,net.sourceforge.pmd.cpd,JavaTokenizer.TypeDeclaration,0,6,0,0,0,3,0,1,0,1
PMD Java,net.sourceforge.pmd.cpd,JavaTokenizer.ConstructorDetector,0,144,2,23,0,41,2,16,0,4
PMD Java,net.sourceforge.pmd.cpd,JavaTokenizer.TokenDiscarder,0,255,2,70,0,67,2,42,0,8
PMD Java,net.sourceforge.pmd.cpd,JavaLanguage,0,29,0,0,0,8,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.basic,OverrideBothEqualsAndHashcodeRule,3,185,3,35,1,47,3,20,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.basic,AvoidMultipleUnaryOperatorsRule,0,105,5,21,0,30,5,12,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.basic,AvoidUsingOctalValuesRule,0,50,0,6,0,13,0,6,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.basic,CheckResultSetRule,0,167,1,31,0,35,1,21,0,6
PMD Java,net.sourceforge.pmd.lang.java.rule.basic,AvoidBranchingStatementAsLastInLoopRule,16,189,6,20,0,38,4,18,0,9
PMD Java,net.sourceforge.pmd.lang.java.rule.basic,DoubleCheckedLockingRule,2,546,28,92,1,114,28,42,0,10
PMD Java,net.sourceforge.pmd.lang.java.rule.basic,BigIntegerInstantiationRule,5,107,4,24,1,21,4,12,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.basic,BooleanInstantiationRule,15,145,7,25,2,33,6,15,0,5
PMD Java,net.sourceforge.pmd.lang.java.rule.basic,AvoidUsingHardCodedIPRule,23,425,27,79,2,81,22,41,0,10
PMD Java,net.sourceforge.pmd.lang.java.rule.basic,CheckSkipResultRule,0,78,5,15,0,20,5,7,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.basic,BrokenNullCheckRule,5,289,5,53,4,78,5,30,0,6
PMD Java,net.sourceforge.pmd.lang.java.javadoc,JavadocTag,8,76,1,1,2,16,2,3,1,3
PMD Java,net.sourceforge.pmd.lang.java.rule.unnecessary,UnnecessaryConversionTemporaryRule,5,127,3,17,1,22,3,12,0,5
PMD Java,net.sourceforge.pmd.lang.java.rule.unnecessary,UselessOverridingMethodRule,24,509,17,73,6,109,15,41,0,11
PMD Java,net.sourceforge.pmd.lang.java.rule.unnecessary,UnnecessaryModifierRule,14,219,9,59,1,43,7,35,0,8
PMD Java,net.sourceforge.pmd.lang.java.rule.unnecessary,UselessOperationOnImmutableRule,0,351,1,11,0,35,1,9,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.unnecessary,UnnecessaryReturnRule,0,39,2,8,0,8,2,6,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.strictexception,SignatureDeclareThrowsExceptionRule,1,173,3,31,0,35,3,22,0,8
PMD Java,net.sourceforge.pmd.lang.java.rule.strictexception,AvoidCatchingThrowableRule,0,26,0,2,0,6,0,3,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.strictexception,ExceptionAsFlowControlRule,0,70,1,9,0,16,1,6,0,2
PMD Java,net.sourceforge.pmd.lang.java.oom.metrics,NcssMetric.NcssVisitor,177,0,6,0,50,0,27,0,24,0
PMD Java,net.sourceforge.pmd.lang.java.oom.metrics,CycloMetric,0,37,0,2,0,5,0,4,0,3
PMD Java,net.sourceforge.pmd.lang.java.oom.metrics,WmcMetric,6,3,0,0,1,1,1,1,1,1
PMD Java,net.sourceforge.pmd.lang.java.oom.metrics,CycloMetric.Version,9,19,0,0,0,2,2,2,2,2
PMD Java,net.sourceforge.pmd.lang.java.oom.metrics,NcssMetric,30,3,0,0,3,1,3,1,3,1
PMD Java,net.sourceforge.pmd.lang.java.oom.metrics,AtfdMetric,64,3,10,0,13,1,8,1,3,1
PMD Java,net.sourceforge.pmd.lang.java.oom.metrics,LocMetric,21,3,2,0,5,1,4,1,3,1
PMD Java,net.sourceforge.pmd.lang.java.oom.metrics.cyclo,CycloPathUnawareOperationVisitor,33,79,2,8,10,22,4,9,3,5
PMD Java,net.sourceforge.pmd.lang.java.oom.metrics.cyclo,StandardCycloVisitor,37,84,2,2,10,22,3,7,2,6
PMD Java,net.sourceforge.pmd.lang.java.typeresolution,TypeHelper,5,123,4,34,3,20,5,21,1,6
PMD Java,net.sourceforge.pmd.lang.java.typeresolution,TypeResolutionFacade,0,17,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java.typeresolution,ClassTypeResolver,103,2154,38,288,24,504,36,198,0,71
PMD Java,net.sourceforge.pmd.lang.java.typeresolution,PMDASMClassLoader,91,163,15,17,6,34,11,11,0,6
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,ConsecutiveLiteralAppendsRule,4,619,11,119,1,160,11,67,0,13
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,InefficientEmptyStringCheckRule,0,87,0,20,0,16,0,14,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,AvoidDuplicateLiteralsRule.ExceptionParser,0,75,0,10,0,21,0,7,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,AppendCharacterWithCharRule,0,28,0,6,0,9,0,5,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,UseStringBufferLengthRule,0,142,3,27,0,28,3,18,0,6
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,InsufficientStringBufferDeclarationRule,12,758,14,130,4,190,14,72,0,14
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,UselessStringValueOfRule,7,196,13,43,1,43,13,18,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,UnnecessaryCaseChangeRule,8,139,7,29,4,33,7,15,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,ConsecutiveAppendsShouldReuseRule,0,281,8,54,0,73,8,29,0,6
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,StringInstantiationRule,2,76,2,14,1,19,2,8,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,UseIndexOfCharRule,0,23,0,0,0,5,0,5,0,5
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,StringToStringRule,5,88,2,20,1,17,2,14,0,5
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,AvoidDuplicateLiteralsRule,115,281,15,19,23,60,11,14,2,6
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,InefficientStringBufferingRule,4,326,11,77,2,84,11,40,0,7
PMD Java,net.sourceforge.pmd.lang.java.oom.api,Metric.Version,9,19,0,0,0,2,2,2,2,2
PMD Java,net.sourceforge.pmd.lang.java.oom.api,ResultOption,5,43,0,0,0,4,1,3,1,3
PMD Java,net.sourceforge.pmd.lang.java.oom.api,OperationMetricKey,9,67,0,0,0,9,2,3,2,3
PMD Java,net.sourceforge.pmd.lang.java.oom.api,ClassMetricKey,9,80,0,0,0,10,2,3,2,3
PMD Java,net.sourceforge.pmd.lang.java,Java17Parser,0,13,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,JavaLanguageModule,0,55,0,0,0,8,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java,Java17Handler,0,8,0,0,0,2,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java13Handler,0,8,0,0,0,2,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java15Parser,0,13,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,JavaTokenManager,0,22,0,0,0,6,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java,Java16Handler,0,8,0,0,0,2,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java18Handler,0,8,0,0,0,2,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new VisitorStarter() {...},0,16,0,0,0,3,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new AbstractASTXPathHandler() {...},0,16,0,0,0,6,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new VisitorStarter() {...},0,18,0,0,0,3,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new VisitorStarter() {...},0,14,0,0,0,3,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new VisitorStarter() {...},0,13,0,0,0,3,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new VisitorStarter() {...},0,18,0,0,0,3,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new VisitorStarter() {...},28,0,0,0,3,0,2,0,2,0
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler,12,41,0,0,2,9,2,9,2,9
PMD Java,net.sourceforge.pmd.lang.java,JavaDataFlowHandler,2,9,0,0,1,2,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaParser,2,42,0,2,1,11,1,6,1,5
PMD Java,net.sourceforge.pmd.lang.java,Java14Handler,0,8,0,0,0,2,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java18Parser,0,13,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java16Parser,0,13,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java14Parser,0,13,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java13Parser,0,13,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java15Handler,0,8,0,0,0,2,0,2,0,2
